opinion_id,product_name,sentiment,opinion,score,date
47,Clair Obscur: Expedition 33 (PS5 Version),positive,The game performs well with almost no technical issues. I would gladly play it again.,5.0,2025-02-11
48,Clair Obscur: Expedition 33 (PS5 Version),positive,"Controls are intuitive and easy to get used to. Overall, a very enjoyable experience.",5.0,2024-02-25
49,Clair Obscur: Expedition 33 (PS5 Version),positive,The atmosphere is immersive and kept me engaged. I would gladly play it again.,5.0,2024-11-26
50,Clair Obscur: Expedition 33 (PS5 Version),positive,I found the characters memorable and well written. I would gladly play it again.,5.0,2025-07-01
51,Clair Obscur: Expedition 33 (PS5 Version),positive,The sound design and music are very impressive. I would gladly play it again.,5.0,2025-07-28
52,Clair Obscur: Expedition 33 (PS5 Version),positive,Controls are intuitive and easy to get used to. Definitely worth checking out if you enjoy adventure games.,5.0,2024-09-20
53,Clair Obscur: Expedition 33 (PS5 Version),positive,I genuinely enjoyed the game from start to finish. I had a great time throughout.,5.0,2024-07-25
54,Clair Obscur: Expedition 33 (PS5 Version),positive,Side activities feel meaningful and enjoyable. I would gladly play it again.,4.0,2024-11-15
55,Clair Obscur: Expedition 33 (PS5 Version),positive,I would confidently recommend this to others. It surpassed my expectations.,4.0,2024-08-21
56,Clair Obscur: Expedition 33 (PS5 Version),positive,Boss encounters feel challenging yet fair. I would gladly play it again.,5.0,2024-02-17
57,Clair Obscur: Expedition 33 (PS5 Version),positive,Exploring the world is exciting and rewarding. I would gladly play it again.,4.0,2025-01-24
58,Clair Obscur: Expedition 33 (PS5 Version),positive,The sound design and music are very impressive. I would gladly play it again.,5.0,2025-05-13
59,Clair Obscur: Expedition 33 (PS5 Version),positive,I would confidently recommend this to others. I would gladly play it again.,4.0,2024-04-06
60,Clair Obscur: Expedition 33 (PS5 Version),positive,The atmosphere is immersive and kept me engaged. Definitely worth checking out if you enjoy adventure games.,5.0,2024-03-27
61,Clair Obscur: Expedition 33 (PS5 Version),positive,The graphics look excellent on the PS5. Definitely worth checking out if you enjoy adventure games.,4.0,2024-12-14
62,Clair Obscur: Expedition 33 (PS5 Version),positive,The attention to detail in the environments is remarkable. I would gladly play it again.,5.0,2025-11-11
63,Clair Obscur: Expedition 33 (PS5 Version),positive,The graphics look excellent on the PS5. I would gladly play it again.,4.0,2024-09-01
64,Clair Obscur: Expedition 33 (PS5 Version),positive,"The game feels polished and carefully crafted. Overall, a very enjoyable experience.",4.0,2025-04-01
65,Clair Obscur: Expedition 33 (PS5 Version),positive,I genuinely enjoyed the game from start to finish. Definitely worth checking out if you enjoy adventure games.,4.0,2025-02-17
66,Clair Obscur: Expedition 33 (PS5 Version),positive,The game performs well with almost no technical issues. I would gladly play it again.,4.0,2025-06-01
67,Clair Obscur: Expedition 33 (PS5 Version),positive,I found the characters memorable and well written. I had a great time throughout.,4.0,2025-04-27
68,Clair Obscur: Expedition 33 (PS5 Version),positive,Side activities feel meaningful and enjoyable. I would gladly play it again.,4.0,2025-09-19
69,Clair Obscur: Expedition 33 (PS5 Version),positive,"The atmosphere is immersive and kept me engaged. Overall, a very enjoyable experience.",4.0,2025-11-21
70,Clair Obscur: Expedition 33 (PS5 Version),positive,Controls are intuitive and easy to get used to. A wonderful example of quality in this genre.,5.0,2025-11-10
71,Clair Obscur: Expedition 33 (PS5 Version),positive,Combat feels smooth and responsive throughout. It surpassed my expectations.,4.0,2024-10-16
72,Clair Obscur: Expedition 33 (PS5 Version),positive,"The level design is thoughtful and creative. Overall, a very enjoyable experience.",5.0,2024-08-16
73,Clair Obscur: Expedition 33 (PS5 Version),positive,The graphics look excellent on the PS5. I had a great time throughout.,5.0,2025-07-27
74,Clair Obscur: Expedition 33 (PS5 Version),positive,The difficulty settings are well designed. It surpassed my expectations.,5.0,2024-10-05
75,Clair Obscur: Expedition 33 (PS5 Version),positive,The sound design and music are very impressive. I had a great time throughout.,5.0,2025-03-10
76,Clair Obscur: Expedition 33 (PS5 Version),positive,The story is compelling and well presented. I had a great time throughout.,4.0,2024-05-16
77,Clair Obscur: Expedition 33 (PS5 Version),positive,The sound design and music are very impressive. It surpassed my expectations.,4.0,2025-10-21
78,Clair Obscur: Expedition 33 (PS5 Version),positive,The level design is thoughtful and creative. I had a great time throughout.,5.0,2024-04-09
79,Clair Obscur: Expedition 33 (PS5 Version),positive,Side activities feel meaningful and enjoyable. It surpassed my expectations.,4.0,2025-10-15
80,Clair Obscur: Expedition 33 (PS5 Version),positive,There is good replay value thanks to optional content. A wonderful example of quality in this genre.,5.0,2024-02-21
81,Clair Obscur: Expedition 33 (PS5 Version),positive,The game feels polished and carefully crafted. I would gladly play it again.,4.0,2025-08-23
82,Clair Obscur: Expedition 33 (PS5 Version),positive,The game performs well with almost no technical issues. It surpassed my expectations.,5.0,2024-01-10
83,Clair Obscur: Expedition 33 (PS5 Version),positive,The atmosphere is immersive and kept me engaged. A wonderful example of quality in this genre.,5.0,2024-10-11
84,Clair Obscur: Expedition 33 (PS5 Version),positive,The game performs well with almost no technical issues. A wonderful example of quality in this genre.,4.0,2025-03-22
85,Clair Obscur: Expedition 33 (PS5 Version),positive,The game feels polished and carefully crafted. Definitely worth checking out if you enjoy adventure games.,4.0,2024-07-14
86,Clair Obscur: Expedition 33 (PS5 Version),positive,The game performs well with almost no technical issues. I had a great time throughout.,4.0,2025-04-04
87,Clair Obscur: Expedition 33 (PS5 Version),positive,The pacing of the game is balanced and satisfying. A wonderful example of quality in this genre.,4.0,2025-07-09
88,Clair Obscur: Expedition 33 (PS5 Version),positive,The sound design and music are very impressive. A wonderful example of quality in this genre.,4.0,2025-01-02
89,Clair Obscur: Expedition 33 (PS5 Version),positive,Exploring the world is exciting and rewarding. I would gladly play it again.,4.0,2024-06-13
90,Clair Obscur: Expedition 33 (PS5 Version),positive,Exploring the world is exciting and rewarding. I would gladly play it again.,5.0,2024-05-13
91,Clair Obscur: Expedition 33 (PS5 Version),positive,Controls are intuitive and easy to get used to. It surpassed my expectations.,4.0,2025-02-21
92,Clair Obscur: Expedition 33 (PS5 Version),positive,The atmosphere is immersive and kept me engaged. It surpassed my expectations.,4.0,2025-04-04
93,Clair Obscur: Expedition 33 (PS5 Version),positive,"The difficulty settings are well designed. Overall, a very enjoyable experience.",4.0,2024-10-06
94,Clair Obscur: Expedition 33 (PS5 Version),positive,"The atmosphere is immersive and kept me engaged. Overall, a very enjoyable experience.",5.0,2024-09-01
95,Clair Obscur: Expedition 33 (PS5 Version),positive,The game feels polished and carefully crafted. Definitely worth checking out if you enjoy adventure games.,4.0,2025-05-20
96,Clair Obscur: Expedition 33 (PS5 Version),positive,I would confidently recommend this to others. It surpassed my expectations.,4.0,2024-09-26
97,Clair Obscur: Expedition 33 (PS5 Version),positive,The pacing of the game is balanced and satisfying. I had a great time throughout.,4.0,2024-09-07
98,Clair Obscur: Expedition 33 (PS5 Version),positive,I found the characters memorable and well written. Definitely worth checking out if you enjoy adventure games.,4.0,2025-01-10
99,Clair Obscur: Expedition 33 (PS5 Version),positive,This quickly became one of my favorite PS5 releases. It surpassed my expectations.,4.0,2024-04-06
100,Clair Obscur: Expedition 33 (PS5 Version),positive,"This quickly became one of my favorite PS5 releases. Overall, a very enjoyable experience.",5.0,2025-11-17
101,Clair Obscur: Expedition 33 (PS5 Version),negative,I don’t think the game offers good value at full price. It would benefit from additional updates.,0.0,2025-05-25
102,Clair Obscur: Expedition 33 (PS5 Version),negative,The controls can feel awkward in several situations. It would benefit from additional updates.,2.0,2025-04-30
103,Clair Obscur: Expedition 33 (PS5 Version),negative,"I encountered noticeable performance issues. Unfortunately, it wasn’t enjoyable for me.",2.0,2024-12-22
104,Clair Obscur: Expedition 33 (PS5 Version),negative,The characters feel underdeveloped and lacking depth. I eventually stopped playing.,1.0,2024-10-05
105,Clair Obscur: Expedition 33 (PS5 Version),negative,The visuals are not as impressive as expected for a PS5 title. This could have been much better with more development time.,2.0,2024-09-15
106,Clair Obscur: Expedition 33 (PS5 Version),negative,Some encounters feel poorly balanced. I’m not sure I would recommend it right now.,0.0,2025-10-26
107,Clair Obscur: Expedition 33 (PS5 Version),negative,"Overall, the game feels unfinished. Unfortunately, it wasn’t enjoyable for me.",0.0,2025-06-07
108,Clair Obscur: Expedition 33 (PS5 Version),negative,I ended up feeling disappointed with this game. I eventually stopped playing.,0.0,2024-02-10
109,Clair Obscur: Expedition 33 (PS5 Version),negative,The menus and interface feel unintuitive. I’m not sure I would recommend it right now.,1.0,2024-10-19
110,Clair Obscur: Expedition 33 (PS5 Version),negative,The game froze or crashed more than once. This could have been much better with more development time.,0.0,2025-02-08
111,Clair Obscur: Expedition 33 (PS5 Version),negative,The pacing feels slow and drawn out. I eventually stopped playing.,2.0,2024-04-25
112,Clair Obscur: Expedition 33 (PS5 Version),negative,There are several bugs that affect the experience. It didn’t live up to my expectations.,2.0,2024-09-03
113,Clair Obscur: Expedition 33 (PS5 Version),negative,"The pacing feels slow and drawn out. Unfortunately, it wasn’t enjoyable for me.",1.0,2025-01-24
114,Clair Obscur: Expedition 33 (PS5 Version),negative,"Overall, the game feels unfinished. It would benefit from additional updates.",0.0,2024-02-01
115,Clair Obscur: Expedition 33 (PS5 Version),negative,The level design can be confusing in certain areas. This could have been much better with more development time.,2.0,2024-08-02
116,Clair Obscur: Expedition 33 (PS5 Version),negative,Enemy variety is limited. It would benefit from additional updates.,0.0,2025-02-07
117,Clair Obscur: Expedition 33 (PS5 Version),negative,The pacing feels slow and drawn out. It would benefit from additional updates.,0.0,2024-06-15
118,Clair Obscur: Expedition 33 (PS5 Version),negative,I don’t think the game offers good value at full price. I’m not sure I would recommend it right now.,1.0,2025-06-24
119,Clair Obscur: Expedition 33 (PS5 Version),negative,The game froze or crashed more than once. It would benefit from additional updates.,2.0,2024-11-24
120,Clair Obscur: Expedition 33 (PS5 Version),negative,The level design can be confusing in certain areas. It would benefit from additional updates.,0.0,2025-05-16
121,Clair Obscur: Expedition 33 (PS5 Version),negative,"There are several bugs that affect the experience. Unfortunately, it wasn’t enjoyable for me.",2.0,2024-10-13
122,Clair Obscur: Expedition 33 (PS5 Version),negative,"The pacing feels slow and drawn out. Unfortunately, it wasn’t enjoyable for me.",2.0,2025-04-02
